1962-06-01,12.79998779296875
1962-07-01,12.79998779296875
1962-08-01,13.29998779296875
1962-09-01,14.399993896484375
1962-10-01,15.0
1962-11-01,15.600006103515625
1962-12-01,13.29998779296875
1963-01-01,12.79998779296875
1963-02-01,13.29998779296875
1963-03-01,12.20001220703125
1963-04-01,13.29998779296875
1963-05-01,13.29998779296875
1963-06-01,13.29998779296875
1963-07-01,14.399993896484375
1963-08-01,14.399993896484375
1963-09-01,16.70001220703125
1963-10-01,17.79998779296875
1963-11-01,15.0
1963-12-01,13.29998779296875
1964-01-01,12.850006103515625
1964-02-01,12.79998779296875
1964-03-01,12.20001220703125
1964-04-01,11.100006103515625
1964-05-01,11.70001220703125
1964-06-01,13.29998779296875
1964-07-01,13.5
1964-08-01,13.899993896484375
1964-09-01,14.399993896484375
1964-10-01,14.0
1964-11-01,14.0
1964-12-01,12.20001220703125
1965-01-01,11.600006103515625
1965-02-01,11.100006103515625
1965-03-01,12.0
1965-04-01,12.79998779296875
1965-05-01,11.100006103515625
1965-06-01,13.0
1965-07-01,15.0
1965-08-01,15.54998779296875
1965-09-01,15.600006103515625
1965-10-01,15.600006103515625
1965-11-01,15.0
1965-12-01,13.5
1966-01-01,12.20001220703125
1966-02-01,12.5
1966-03-01,11.899993896484375
1966-04-01,12.20001220703125
1966-05-01,12.100006103515625
1966-06-01,13.0
1966-07-01,13.600006103515625
1966-08-01,13.29998779296875
1966-09-01,15.0
1966-10-01,13.899993896484375
1966-11-01,13.0
1966-12-01,13.0
1967-01-01,11.70001220703125
1967-02-01,12.0
1967-03-01,12.0
1967-04-01,12.20001220703125
1967-05-01,12.0
1967-06-01,12.79998779296875
1967-07-01,14.399993896484375
1967-08-01,14.399993896484375
1967-09-01,15.600006103515625
1967-10-01,15.600006103515625
1967-11-01,14.0
1967-12-01,11.70001220703125
1968-01-01,12.399993896484375
1968-02-01,12.79998779296875
1968-03-01,12.600006103515625
1968-04-01,11.70001220703125
1968-05-01,12.0
1968-06-01,12.5
1968-07-01,13.29998779296875
1968-08-01,13.899993896484375
1968-09-01,15.600006103515625
1968-10-01,14.0
1968-11-01,13.29998779296875
1968-12-01,12.0
1969-01-01,11.5
1969-02-01,11.100006103515625
1969-03-01,11.20001220703125
1969-04-01,11.5
1969-05-01,12.5
1969-06-01,13.0
1969-07-01,13.95001220703125
1969-08-01,13.29998779296875
1969-09-01,14.899993896484375
1969-10-01,14.0
1969-11-01,14.100006103515625
1969-12-01,14.0
1970-01-01,13.29998779296875
1970-02-01,13.29998779296875
1970-03-01,13.149993896484375
1970-04-01,12.0
1970-05-01,11.0
1970-06-01,12.20001220703125
1970-07-01,13.0
1970-08-01,13.29998779296875
1970-09-01,13.100006103515625
1970-10-01,13.70001220703125
1970-11-01,14.0
1970-12-01,12.79998779296875
1971-01-01,11.0
1971-02-01,10.899993896484375
1971-03-01,10.79998779296875
1971-04-01,10.5
1971-05-01,11.100006103515625
1971-06-01,12.0
1971-07-01,13.29998779296875
1971-08-01,15.5
1971-09-01,16.70001220703125
1971-10-01,14.399993896484375
1971-11-01,12.29998779296875
1971-12-01,12.0
1972-01-01,11.0
1972-02-01,11.20001220703125
1972-03-01,12.0
1972-04-01,11.5
1972-05-01,11.70001220703125
1972-06-01,13.399993896484375
1972-07-01,15.0
1972-08-01,15.0
1972-09-01,15.5
1972-10-01,15.649993896484375
1972-11-01,15.0
1972-12-01,13.29998779296875
1973-01-01,12.20001220703125
1973-02-01,12.79998779296875
1973-03-01,12.79998779296875
1973-04-01,12.20001220703125
1973-05-01,12.399993896484375
1973-06-01,11.79998779296875
1973-07-01,13.29998779296875
1973-08-01,13.899993896484375
1973-09-01,14.0
1973-10-01,14.0
1973-11-01,12.79998779296875
1973-12-01,12.20001220703125
1974-01-01,11.29998779296875
1974-02-01,11.0
1974-03-01,11.20001220703125
1974-04-01,11.79998779296875
1974-05-01,11.70001220703125
1974-06-01,12.149993896484375
1974-07-01,13.100006103515625
1974-08-01,14.399993896484375
1974-09-01,14.5
1974-10-01,15.0
1974-11-01,13.29998779296875
1974-12-01,12.70001220703125
1975-01-01,11.350006103515625
1975-02-01,11.100006103515625
1975-03-01,11.29998779296875
1975-04-01,11.20001220703125
1975-05-01,11.20001220703125
1975-06-01,13.29998779296875
1975-07-01,12.79998779296875
1975-08-01,14.20001220703125
1975-09-01,14.45001220703125
1975-10-01,14.399993896484375
1975-11-01,12.79998779296875
1975-12-01,11.70001220703125
1976-01-01,10.600006103515625
1976-02-01,11.70001220703125
1976-03-01,11.100006103515625
1976-04-01,11.100006103515625
1976-05-01,11.20001220703125
1976-06-01,13.0
1976-07-01,14.399993896484375
1976-08-01,16.5
1976-09-01,16.0
1976-10-01,15.600006103515625
1976-11-01,15.600006103515625
1976-12-01,14.75
1977-01-01,13.29998779296875
1977-02-01,13.399993896484375
1977-03-01,11.70001220703125
1977-04-01,11.0
1977-05-01,12.29998779296875
1977-06-01,12.79998779296875
1977-07-01,13.29998779296875
1977-08-01,15.600006103515625
1977-09-01,15.600006103515625
1977-10-01,14.899993896484375
1977-11-01,13.29998779296875
1977-12-01,13.399993896484375
1978-01-01,13.850006103515625
1978-02-01,14.0
1978-03-01,13.649993896484375
1978-04-01,13.5
1978-05-01,13.0
1978-06-01,12.79998779296875
1978-07-01,13.399993896484375
1978-08-01,14.5
1978-09-01,15.0
1978-10-01,13.899993896484375
1978-11-01,12.95001220703125
1978-12-01,11.70001220703125
1979-01-01,11.70001220703125
1979-02-01,11.70001220703125
1979-03-01,12.20001220703125
